2022-03-19,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",536.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.9722222222222222,,-76.0,-139.0,47847.0,77699.0,-106.0,-139.0,108039.0,-75.0,-110.0,173120.0,193837.0,68250.0,45543.0,325973.0,386288.0,16600.0,515938.0,528163.0,11555.0,424602.0,320990.0,231376.0,8738.0,111909.0,11762.0,43110.0,9998.0,3372.0,116303.0,112148.0,228.0,102016.0,351763.0,79843.0,119191.0,140845.0,79029.0,47619.0,86346.0,38609.0,84813.0,28814.0,89598.0,88399.0,74466.0,10721.0,84345.0,68384.0,1089.0,397.0,125.0,39.0,36429.0,39961.0,7350.0,10738.0,28757.0,6597.0,8841.0,11022.0,28026.0,13297.0,19671.0,21541.0,13864.0,10555.0,37208.0,44204.0,1.0,8652.0,56.0,21.0,-41.0,5507.0,6239.0,31.0,1838.0,6.0,653.0,-40.0,374.0,129.0,38.0,19.0,6.0,160453.0,12.0,4.0,86464.0,8.0,0.0,83313.0,105456.0,0.0,0.0,154937.0,183807.0,336464.0,259370.0,351405.0,39.0,149630.0,60452.0,418886.0,432560.0,70114.0,97685.0,118056.0,112998.0,347387.0,299166.0,194300.0,123608.0,114448.0,90108.0,88581.0,98102.0,85301.0,63552.0,31006.0,73973.0,84317.0,90212.0,9085.0,77697.0,3497.0,82218.0,78816.0,1889.0,689.0,62554.0,49522.0,-103.0,29352.0,19427.0,13108.0,8157.0,4533.0,15140.0,56106.0,23524.0,14975.0,-130.0,-85.0,45370.0,79584.0,99255.0,,130664.0,130039.0,94445.0,,63800.0,115.0,6.0,0.0,0.0,0.0,26574.0,-130.0,-83.0,10951.0,-103.0,,10622.0,13869.0,7146.0,223549.0,1311.0,36465.0,37430.0,55412.0,36746.0,55594.0,43661.0,51463.0,58335.0,52163.0,
2022-03-15,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",536.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.1388888888888889,,-84.0,-139.0,2948.0,5750.0,-106.0,-139.0,13293.0,-78.0,-109.0,13078.0,26748.0,4461.0,918.0,43469.0,45384.0,396.0,57749.0,49877.0,142.0,36565.0,32615.0,28117.0,160.0,22869.0,71.0,3285.0,0.0,0.0,7690.0,6810.0,0.0,13500.0,34375.0,14369.0,14550.0,11738.0,10192.0,3827.0,10597.0,3366.0,12459.0,2539.0,12672.0,11715.0,9261.0,676.0,9528.0,6360.0,145.0,58.0,31.0,19.0,4046.0,3036.0,1464.0,173.0,3200.0,702.0,923.0,1073.0,4362.0,1411.0,1700.0,2574.0,893.0,793.0,2453.0,3367.0,1.0,1226.0,53.0,21.0,-31.0,564.0,252.0,28.0,260.0,5.0,79.0,-37.0,48.0,34.0,37.0,11.0,8.0,14441.0,6.0,0.0,9214.0,0.0,0.0,10768.0,17380.0,0.0,0.0,22790.0,23905.0,37170.0,31437.0,35763.0,0.0,19060.0,3141.0,40453.0,40713.0,3499.0,5954.0,10028.0,11679.0,30953.0,25803.0,20114.0,12389.0,10204.0,9089.0,11932.0,13546.0,12547.0,7738.0,1911.0,9194.0,10121.0,12099.0,353.0,10874.0,155.0,10941.0,10204.0,3.0,0.0,7917.0,6032.0,-106.0,3151.0,8338.0,1865.0,2028.0,730.0,3467.0,8334.0,5231.0,1691.0,-130.0,-92.0,8402.0,11561.0,12203.0,,17511.0,15689.0,11924.0,,5307.0,0.0,0.0,0.0,0.0,0.0,846.0,-130.0,-86.0,218.0,-105.0,,133.0,35.0,0.0,33429.0,0.0,2539.0,2243.0,8519.0,2510.0,8654.0,6350.0,4771.0,12593.0,8299.0,
2022-03-12,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",536.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.6944444444444444,,-77.0,-139.0,20681.0,38568.0,-107.0,-139.0,73711.0,-71.0,-109.0,78600.0,129163.0,22735.0,10015.0,211010.0,230194.0,13708.0,256966.0,249988.0,12425.0,181062.0,128720.0,68280.0,304.0,41403.0,29.0,14521.0,61.0,4.0,26170.0,33995.0,2.0,31012.0,174190.0,27263.0,37499.0,30392.0,40413.0,20586.0,39229.0,13932.0,39084.0,5496.0,45666.0,46712.0,48617.0,2384.0,40067.0,26022.0,3444.0,1068.0,2167.0,2410.0,17318.0,24130.0,3608.0,1415.0,16881.0,3044.0,4781.0,4114.0,17128.0,3606.0,14980.0,6376.0,7858.0,5535.0,8130.0,16359.0,1.0,3187.0,55.0,22.0,-36.0,1978.0,1771.0,30.0,292.0,8.0,228.0,-36.0,168.0,23.0,39.0,5.0,9.0,45121.0,7.0,2.0,27618.0,0.0,0.0,21053.0,25123.0,0.0,0.0,46632.0,64982.0,154358.0,105298.0,182596.0,0.0,72478.0,18807.0,233535.0,249380.0,20806.0,28598.0,36581.0,35453.0,196476.0,168298.0,113850.0,32418.0,30235.0,27864.0,33801.0,56654.0,31987.0,35015.0,18115.0,32939.0,41166.0,40879.0,9468.0,39301.0,7549.0,44167.0,47931.0,6227.0,281.0,39186.0,28500.0,-107.0,17374.0,77280.0,6316.0,21549.0,10445.0,35539.0,34661.0,45099.0,5988.0,-130.0,-89.0,69751.0,91542.0,85857.0,,57521.0,77354.0,29713.0,,14607.0,0.0,0.0,0.0,0.0,0.0,17046.0,-130.0,-79.0,9448.0,-102.0,,571.0,70.0,55.0,315235.0,2.0,16415.0,20495.0,43546.0,19822.0,40901.0,28521.0,33334.0,36734.0,31082.0,
2022-03-11,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",536.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.9027777777777778,,-75.0,-139.0,63431.0,94959.0,-105.0,-139.0,149741.0,-75.0,-105.0,173376.0,304922.0,215580.0,146384.0,531621.0,673025.0,85807.0,921016.0,979409.0,56901.0,710905.0,592826.0,449289.0,42117.0,270937.0,23094.0,158826.0,12522.0,7307.0,143251.0,177068.0,21710.0,194241.0,253544.0,192809.0,56065.0,107075.0,245766.0,158261.0,273650.0,79492.0,254483.0,36186.0,281949.0,276121.0,224862.0,14233.0,216049.0,156452.0,4328.0,1343.0,413.0,39.0,144818.0,156279.0,1719.0,5213.0,111957.0,11262.0,24022.0,41346.0,77171.0,56214.0,57489.0,67546.0,39002.0,30244.0,83142.0,112171.0,1.0,16079.0,57.0,21.0,-47.0,8577.0,4443.0,37.0,1505.0,4.0,726.0,-40.0,401.0,489.0,37.0,181.0,9.0,270426.0,128.0,17.0,197397.0,2.0,0.0,244679.0,355113.0,0.0,0.0,491041.0,536001.0,717209.0,663712.0,622508.0,1934.0,218294.0,43351.0,620305.0,534445.0,39507.0,62915.0,97615.0,119740.0,372747.0,305041.0,217054.0,165087.0,193380.0,186877.0,222203.0,133870.0,246839.0,105160.0,77071.0,230089.0,256015.0,256611.0,38668.0,213792.0,15141.0,210459.0,178485.0,5233.0,2124.0,115361.0,77013.0,-97.0,36976.0,2942.0,12770.0,364.0,6040.0,780.0,86893.0,1599.0,26900.0,-130.0,-82.0,4474.0,13005.0,30533.0,,129320.0,75261.0,131716.0,,139431.0,14788.0,3652.0,18.0,0.0,0.0,118738.0,-130.0,-83.0,69482.0,-102.0,,47848.0,27212.0,10463.0,30512.0,9338.0,9485.0,14965.0,90614.0,19579.0,121785.0,124408.0,30502.0,45934.0,58830.0,
2022-03-17,"MRBTS-5090,LNBTS-5090,LNCEL-1,MCC-619,MNC-05",554.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-89.0,-139.0,3764.0,2764.0,-106.0,-139.0,3867.0,-80.0,-105.0,2042.0,4565.0,587.0,26.0,5906.0,8744.0,21.0,10296.0,11808.0,1.0,9945.0,8159.0,7478.0,0.0,4002.0,0.0,2992.0,0.0,0.0,173.0,606.0,0.0,1445.0,7342.0,1907.0,19.0,63.0,2606.0,2998.0,3510.0,2715.0,4138.0,1352.0,4587.0,4015.0,3304.0,197.0,3149.0,2997.0,32.0,19.0,4.0,0.0,689.0,812.0,0.0,0.0,817.0,77.0,3.0,4.0,876.0,12.0,346.0,26.0,222.0,473.0,130.0,745.0,5.0,215.0,45.0,23.0,-27.0,261.0,69.0,28.0,12.0,11.0,5.0,-32.0,0.0,0.0,36.0,0.0,14.0,779.0,0.0,0.0,850.0,0.0,0.0,557.0,232.0,0.0,0.0,260.0,1659.0,3712.0,3549.0,5147.0,0.0,5114.0,1356.0,6754.0,9323.0,641.0,268.0,47.0,23.0,9313.0,10878.0,12677.0,40.0,114.0,289.0,787.0,7829.0,1631.0,6840.0,3339.0,2090.0,2768.0,3826.0,245.0,4360.0,22.0,4578.0,4181.0,10.0,0.0,3370.0,2993.0,-117.0,2996.0,237638.0,2130.0,4851.0,578.0,8149.0,3481.0,7581.0,222.0,-130.0,-97.0,9663.0,10763.0,7814.0,,5470.0,7228.0,774.0,,34.0,0.0,0.0,0.0,0.0,0.0,27.0,-130.0,-88.0,1.0,-115.0,,0.0,0.0,0.0,267444.0,0.0,1875.0,2877.0,3552.0,3596.0,2886.0,2157.0,4167.0,4089.0,3432.0,
2022-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",551.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-98.0,-139.0,153.0,175.0,-106.0,-139.0,589.0,-80.0,-109.0,692.0,1317.0,0.0,0.0,3266.0,6205.0,0.0,13875.0,13211.0,0.0,8380.0,2563.0,215.0,0.0,0.0,0.0,30.0,0.0,0.0,8.0,34.0,0.0,94.0,8195.0,188.0,129.0,22.0,287.0,187.0,503.0,244.0,1245.0,47.0,2776.0,3956.0,2757.0,142.0,1847.0,1001.0,20.0,0.0,5.0,0.0,1695.0,4251.0,104.0,0.0,4552.0,0.0,0.0,1.0,1005.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,9.0,5.0,52.0,25.0,-19.0,0.0,0.0,22.0,0.0,13.0,0.0,-20.0,0.0,0.0,32.0,1.0,10.0,137.0,1.0,0.0,158.0,0.0,0.0,68.0,0.0,0.0,0.0,58.0,325.0,318.0,149.0,737.0,0.0,4436.0,1420.0,2094.0,3969.0,1178.0,753.0,233.0,202.0,7964.0,15857.0,13187.0,109.0,26.0,26.0,59.0,4898.0,124.0,713.0,9.0,215.0,314.0,600.0,0.0,1451.0,0.0,2965.0,3922.0,0.0,0.0,2552.0,2000.0,-121.0,850.0,252327.0,63.0,3019.0,2.0,6270.0,284.0,11815.0,140.0,-130.0,-104.0,13387.0,10085.0,2716.0,,17.0,360.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,-93.0,0.0,-120.0,,0.0,0.0,0.0,285048.0,0.0,203.0,314.0,2717.0,555.0,1796.0,678.0,1607.0,3212.0,3549.0,
2022-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-1,MCC-619,MNC-05",560.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4861111111111111,,-80.0,-139.0,939.0,3773.0,-104.0,-139.0,4175.0,-78.0,-100.0,5987.0,7141.0,7007.0,6890.0,11360.0,14937.0,6383.0,32993.0,33078.0,6493.0,19015.0,16561.0,11846.0,2008.0,6559.0,452.0,284.0,171.0,40.0,688.0,760.0,0.0,993.0,8121.0,1237.0,507.0,506.0,1434.0,424.0,2626.0,7934.0,3566.0,3175.0,5600.0,8436.0,10308.0,1014.0,13709.0,13159.0,745.0,182.0,14.0,7.0,740.0,2049.0,9.0,3.0,8340.0,21.0,28.0,33.0,3978.0,86.0,4088.0,274.0,3172.0,762.0,118.0,543.0,1.0,908.0,57.0,28.0,-30.0,264.0,312.0,31.0,183.0,11.0,89.0,-36.0,37.0,23.0,38.0,79.0,18.0,4266.0,53.0,60.0,3946.0,3.0,0.0,5345.0,2624.0,0.0,0.0,2479.0,3576.0,9911.0,6727.0,12647.0,2.0,6598.0,813.0,16711.0,21256.0,341.0,304.0,394.0,541.0,23631.0,23446.0,15784.0,617.0,837.0,967.0,1226.0,10718.0,1639.0,9051.0,8159.0,1859.0,2614.0,4177.0,7408.0,4965.0,8370.0,7480.0,10102.0,1651.0,100.0,11825.0,12462.0,-108.0,10178.0,207405.0,3233.0,11060.0,1549.0,14940.0,7008.0,20185.0,386.0,-130.0,-88.0,24447.0,19876.0,13550.0,,7492.0,11453.0,5987.0,,6584.0,0.0,0.0,0.0,0.0,0.0,7337.0,-130.0,-88.0,6221.0,-111.0,,2535.0,675.0,179.0,291501.0,65.0,1497.0,1430.0,10695.0,2215.0,11934.0,10448.0,3348.0,5736.0,7461.0,
2022-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-2,MCC-619,MNC-05",558.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-92.0,-139.0,429.0,776.0,-107.0,-139.0,656.0,-80.0,-104.0,1669.0,2346.0,80.0,6.0,3675.0,5632.0,0.0,5518.0,6603.0,0.0,6192.0,4022.0,1838.0,0.0,411.0,0.0,178.0,0.0,0.0,476.0,541.0,0.0,786.0,1803.0,1053.0,190.0,293.0,1307.0,236.0,1297.0,766.0,977.0,758.0,1060.0,1650.0,2039.0,86.0,1834.0,932.0,66.0,40.0,1.0,0.0,179.0,366.0,3.0,5.0,1566.0,17.0,16.0,19.0,172.0,92.0,22.0,174.0,17.0,19.0,212.0,264.0,1.0,12.0,47.0,23.0,-28.0,0.0,0.0,24.0,0.0,11.0,2.0,-34.0,3.0,0.0,37.0,0.0,15.0,744.0,0.0,0.0,686.0,0.0,0.0,397.0,215.0,0.0,0.0,481.0,478.0,1447.0,813.0,1994.0,0.0,1408.0,153.0,3535.0,4793.0,70.0,90.0,137.0,149.0,6518.0,6665.0,5933.0,216.0,362.0,501.0,643.0,3780.0,799.0,1185.0,181.0,1063.0,1229.0,1310.0,8.0,1008.0,0.0,1230.0,1652.0,0.0,0.0,1962.0,1746.0,-115.0,1010.0,50647.0,734.0,2857.0,483.0,4784.0,1819.0,4356.0,118.0,-130.0,-99.0,5165.0,6438.0,4178.0,,664.0,2529.0,122.0,,9.0,0.0,0.0,0.0,0.0,0.0,2.0,-130.0,-89.0,0.0,-113.0,,0.0,0.0,0.0,68283.0,0.0,1005.0,1419.0,1727.0,1162.0,1227.0,1141.0,1137.0,1382.0,2001.0,
2022-03-12,"MRBTS-5084,LNBTS-5084,LNCEL-2,MCC-619,MNC-05",558.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.3472222222222222,,-89.0,-139.0,4275.0,9694.0,-108.0,-139.0,17292.0,-76.0,-107.0,37477.0,32417.0,964.0,360.0,74444.0,72237.0,36.0,79707.0,107025.0,3.0,65543.0,32235.0,12013.0,0.0,2454.0,0.0,4410.0,0.0,0.0,7295.0,7439.0,0.0,7977.0,49049.0,12015.0,6958.0,7876.0,10292.0,5442.0,13795.0,8754.0,14420.0,2842.0,18442.0,22886.0,21747.0,1692.0,22697.0,18328.0,884.0,139.0,32.0,13.0,4681.0,4180.0,10.0,30.0,5913.0,35.0,346.0,395.0,4282.0,916.0,2668.0,1895.0,1361.0,679.0,2941.0,3158.0,2.0,200.0,50.0,23.0,-36.0,308.0,119.0,27.0,111.0,8.0,253.0,-36.0,15.0,0.0,36.0,2.0,11.0,16667.0,0.0,0.0,17441.0,0.0,0.0,9497.0,4642.0,0.0,0.0,10245.0,14176.0,33424.0,22317.0,42412.0,0.0,36383.0,3812.0,67682.0,77360.0,2683.0,3860.0,5990.0,6462.0,69403.0,78300.0,54640.0,7054.0,8144.0,7404.0,7753.0,20659.0,11568.0,7529.0,1514.0,10416.0,12643.0,15986.0,243.0,16142.0,24.0,21186.0,23478.0,1.0,0.0,20970.0,17638.0,-115.0,11502.0,472404.0,2947.0,40815.0,1551.0,53052.0,17684.0,55523.0,2106.0,-130.0,-93.0,79772.0,72897.0,35191.0,,3962.0,17907.0,982.0,,445.0,0.0,0.0,0.0,0.0,0.0,81.0,-130.0,-86.0,23.0,-112.0,,5.0,1.0,0.0,675836.0,0.0,5931.0,8577.0,20644.0,10531.0,19528.0,13319.0,13681.0,19766.0,20873.0,
2022-03-17,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",565.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-100.0,-138.0,153.0,191.0,-110.0,-139.0,195.0,-86.0,-105.0,132.0,410.0,0.0,0.0,1480.0,1223.0,0.0,403.0,238.0,0.0,100.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,29.0,0.0,37.0,755.0,34.0,132.0,96.0,92.0,0.0,242.0,5.0,203.0,3.0,376.0,591.0,706.0,8.0,682.0,159.0,0.0,0.0,0.0,0.0,4.0,2.0,18.0,8.0,1.0,3.0,0.0,12.0,8.0,4.0,3.0,9.0,179.0,45.0,0.0,0.0,1.0,5.0,39.0,28.0,-18.0,1.0,0.0,18.0,0.0,7.0,0.0,-19.0,0.0,0.0,32.0,0.0,15.0,56.0,0.0,0.0,39.0,0.0,0.0,41.0,28.0,0.0,0.0,156.0,87.0,1040.0,345.0,224.0,0.0,256.0,68.0,784.0,728.0,82.0,132.0,116.0,151.0,434.0,369.0,216.0,109.0,77.0,40.0,33.0,21.0,65.0,0.0,0.0,59.0,91.0,264.0,0.0,234.0,0.0,456.0,642.0,0.0,0.0,726.0,542.0,-130.0,43.0,296636.0,4.0,1384.0,7.0,1130.0,455.0,393.0,23.0,-130.0,-108.0,254.0,146.0,47.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,-95.0,0.0,-127.0,,0.0,0.0,0.0,296901.0,0.0,33.0,112.0,585.0,284.0,130.0,74.0,386.0,595.0,808.0,
2022-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-3,MCC-619,MNC-05",566.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-101.0,-139.0,152.0,3261.0,-115.0,-139.0,12731.0,-89.0,-122.0,668.0,88.0,0.0,0.0,124.0,308.0,0.0,337.0,468.0,0.0,223.0,77.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47.0,53.0,0.0,42.0,22472.0,97.0,3542.0,536.0,110.0,0.0,202.0,1.0,88.0,3.0,28.0,84.0,90.0,0.0,140.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,19.0,914.0,815.0,0.0,118.0,0.0,12.0,0.0,0.0,0.0,70.0,2.0,0.0,19.0,8.0,-18.0,0.0,0.0,19.0,0.0,6.0,0.0,-20.0,0.0,0.0,31.0,0.0,-1.0,230.0,0.0,0.0,207.0,0.0,0.0,102.0,9.0,0.0,0.0,30.0,144.0,1351.0,215.0,13765.0,0.0,2479.0,826.0,817.0,307.0,592.0,882.0,5193.0,9378.0,367.0,171.0,513.0,5870.0,1269.0,100.0,46.0,189.0,43.0,20.0,0.0,70.0,108.0,173.0,0.0,139.0,0.0,43.0,65.0,0.0,0.0,103.0,160.0,-130.0,40.0,298443.0,2.0,107.0,1.0,354.0,325.0,316.0,230.0,-130.0,-109.0,467.0,176.0,135.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,-100.0,0.0,-130.0,,0.0,0.0,0.0,299076.0,0.0,55.0,231.0,95.0,241.0,40.0,23.0,62.0,65.0,104.0,
2022-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05",562.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-78.0,-139.0,336.0,548.0,-107.0,-139.0,800.0,-80.0,-109.0,1766.0,1331.0,13.0,0.0,1893.0,2167.0,0.0,5072.0,7719.0,2.0,6483.0,2460.0,1585.0,0.0,81.0,4.0,26.0,14.0,0.0,125.0,114.0,1.0,217.0,4753.0,173.0,421.0,287.0,187.0,114.0,124.0,1275.0,193.0,101.0,348.0,561.0,1008.0,25.0,1942.0,1927.0,31.0,5.0,2.0,0.0,104.0,55.0,15.0,15.0,140.0,9.0,17.0,46.0,1022.0,64.0,752.0,20.0,279.0,160.0,28.0,32.0,1.0,39.0,39.0,28.0,-19.0,18.0,0.0,24.0,0.0,11.0,0.0,-33.0,0.0,0.0,34.0,0.0,11.0,697.0,0.0,0.0,649.0,0.0,0.0,347.0,46.0,0.0,0.0,182.0,330.0,937.0,753.0,1141.0,0.0,2935.0,383.0,1933.0,2819.0,124.0,302.0,532.0,489.0,3109.0,6109.0,8489.0,428.0,274.0,123.0,117.0,3217.0,231.0,1434.0,75.0,178.0,190.0,112.0,8.0,230.0,0.0,398.0,864.0,0.0,0.0,1387.0,2047.0,-122.0,2025.0,274204.0,400.0,1466.0,50.0,1984.0,749.0,4058.0,107.0,-130.0,-86.0,6488.0,7371.0,2329.0,,268.0,1793.0,14.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-130.0,-93.0,0.0,-119.0,,0.0,2.0,16.0,291859.0,0.0,385.0,267.0,905.0,143.0,1668.0,1564.0,257.0,398.0,531.0,
