begintime,sk_object,duration,integrity,M51352C0,M51352C1,M51352C6,M51352C7,M51352C8,M51352C9
2022-03-17,15716.0,1380.0,95.83333333333333,47139273295.0,191902331.0,0.0,0.0,0.0,0.0
2022-03-12,15718.0,1440.0,100.0,54819089677.0,237066477.0,0.0,0.0,0.0,0.0
2022-03-14,15723.0,1440.0,100.0,19052177896.0,77128890.0,0.0,0.0,0.0,0.0
2022-03-15,15697.0,1440.0,100.0,51224418767.0,216208501.0,0.0,0.0,0.0,0.0
2022-03-13,15697.0,1440.0,100.0,50017464356.0,218009138.0,0.0,0.0,0.0,0.0
2022-03-17,15694.0,1440.0,100.0,4244627482.0,19239831.0,0.0,0.0,0.0,0.0
2022-03-18,15721.0,1440.0,100.0,34539643873.0,146751030.0,0.0,0.0,0.0,0.0
2022-03-14,15709.0,1440.0,100.0,40281928685.0,170206862.0,0.0,0.0,0.0,0.0
2022-03-16,15695.0,1440.0,100.0,13315887579.0,59904755.0,0.0,0.0,0.0,0.0
2022-03-15,15727.0,1363.0,94.65277777777777,38935053935.0,169024771.0,0.0,0.0,0.0,0.0
2022-03-19,15728.0,1380.0,95.83333333333333,20601499346.0,81754686.0,0.0,0.0,0.0,0.0
2022-03-15,15722.0,1380.0,95.83333333333333,59977412974.0,262508439.0,0.0,0.0,0.0,0.0
2022-03-16,15707.0,1440.0,100.0,2191487350.0,10818264.0,0.0,0.0,0.0,0.0
2022-03-13,15724.0,1440.0,100.0,10239754027.0,35652253.0,0.0,0.0,0.0,0.0
2022-03-18,15724.0,1440.0,100.0,7990897435.0,34649651.0,0.0,0.0,0.0,0.0
2022-03-13,15720.0,1440.0,100.0,22178957701.0,85579787.0,0.0,0.0,0.0,0.0
2022-03-14,15700.0,1440.0,100.0,21604945057.0,94862149.0,0.0,0.0,0.0,0.0
2022-03-14,15721.0,1440.0,100.0,33586614820.0,131895679.0,0.0,0.0,0.0,0.0
2022-03-14,15707.0,1440.0,100.0,1835606477.0,12111808.0,0.0,0.0,0.0,0.0
2022-03-12,15722.0,1340.0,93.05555555555556,67955605842.0,284988436.0,0.0,0.0,0.0,0.0
2022-03-18,15706.0,1440.0,100.0,12778693817.0,62684877.0,0.0,0.0,0.0,0.0
2022-03-15,15723.0,1378.0,95.69444444444444,16888585612.0,68628043.0,0.0,0.0,0.0,0.0
2022-03-13,15708.0,1440.0,100.0,22178956560.0,85579795.0,0.0,0.0,0.0,0.0
2022-03-18,15725.0,1440.0,100.0,69186246214.0,238598589.0,0.0,0.0,0.0,0.0
2022-03-15,15709.0,1416.0,98.33333333333333,43750116282.0,177242097.0,0.0,0.0,0.0,0.0
2022-03-18,15716.0,1440.0,100.0,47842438087.0,200177247.0,0.0,0.0,0.0,0.0
2022-03-18,15695.0,1440.0,100.0,14438936201.0,62722181.0,0.0,0.0,0.0,0.0
2022-03-19,15699.0,1380.0,95.83333333333333,59479447696.0,253103542.0,0.0,0.0,0.0,0.0
2022-03-12,15709.0,1440.0,100.0,52869771750.0,189775770.0,0.0,0.0,0.0,0.0
2022-03-19,15692.0,1310.0,90.97222222222223,54162890111.0,254998329.0,0.0,0.0,0.0,0.0
2022-03-14,15714.0,1440.0,100.0,1835606525.0,12111809.0,0.0,0.0,0.0,0.0
2022-03-18,15699.0,1440.0,100.0,62011804322.0,266122247.0,0.0,0.0,0.0,0.0
2022-03-18,15703.0,1440.0,100.0,9299393462.0,43936259.0,0.0,0.0,0.0,0.0
2022-03-18,15722.0,1380.0,95.83333333333333,74253516902.0,294755980.0,0.0,0.0,0.0,0.0
2022-03-15,15691.0,1362.0,94.58333333333333,30451147597.0,124296093.0,0.0,0.0,0.0,0.0
2022-03-17,15721.0,1380.0,95.83333333333333,30959552684.0,140343218.0,0.0,0.0,0.0,0.0
2022-03-17,15700.0,1440.0,100.0,24213203218.0,89328516.0,0.0,0.0,0.0,0.0
2022-03-17,15707.0,1440.0,100.0,1208670528.0,9558865.0,0.0,0.0,0.0,0.0
2022-03-15,15701.0,1380.0,95.83333333333333,59977426137.0,262508475.0,0.0,0.0,0.0,0.0
2022-03-12,15721.0,1380.0,95.83333333333333,33319604551.0,144374466.0,0.0,0.0,0.0,0.0
2022-03-17,15726.0,1440.0,100.0,28189924242.0,131460379.0,0.0,0.0,0.0,0.0
2022-03-15,15696.0,1440.0,100.0,7652014967.0,34402615.0,0.0,0.0,0.0,0.0
2022-03-13,15727.0,1440.0,100.0,51500044607.0,217153269.0,0.0,0.0,0.0,0.0
2022-03-19,15695.0,1310.0,90.97222222222223,16771201101.0,63575666.0,0.0,0.0,0.0,0.0
2022-03-13,15699.0,1440.0,100.0,54878064491.0,238344729.0,0.0,0.0,0.0,0.0
2022-03-14,15724.0,1440.0,100.0,7665662407.0,31082327.0,0.0,0.0,0.0,0.0
2022-03-19,15700.0,1380.0,95.83333333333333,26877559171.0,101683940.0,0.0,0.0,0.0,0.0
2022-03-17,15693.0,1380.0,95.83333333333333,61902188045.0,262802741.0,0.0,0.0,0.0,0.0
2022-03-11,15704.0,1440.0,100.0,49725295434.0,209706023.0,0.0,0.0,0.0,0.0
2022-03-13,15711.0,1440.0,100.0,23508790385.0,100925523.0,0.0,0.0,0.0,0.0
2022-03-12,15698.0,1440.0,100.0,28630079891.0,127406978.0,0.0,0.0,0.0,0.0
2022-03-12,15714.0,1440.0,100.0,5772246309.0,21426105.0,0.0,0.0,0.0,0.0
2022-03-12,15712.0,1440.0,100.0,17969052399.0,60474526.0,0.0,0.0,0.0,0.0
2022-03-14,15703.0,1440.0,100.0,13294413987.0,49626308.0,0.0,0.0,0.0,0.0
2022-03-11,15715.0,1440.0,100.0,57489766446.0,255097095.0,0.0,0.0,0.0,0.0
2022-03-12,15702.0,1440.0,100.0,4850902653.0,21066020.0,0.0,0.0,0.0,0.0
2022-03-19,15703.0,1310.0,90.97222222222223,8057341638.0,39433927.0,0.0,0.0,0.0,0.0
2022-03-11,15712.0,1440.0,100.0,12094808619.0,54278426.0,0.0,0.0,0.0,0.0
2022-03-19,15721.0,1380.0,95.83333333333333,27735416905.0,115941692.0,0.0,0.0,0.0,0.0
2022-03-19,15715.0,1311.0,91.04166666666667,44971556628.0,199848446.0,0.0,0.0,0.0,0.0
2022-03-16,15724.0,1399.0,97.15277777777777,6393059409.0,30132186.0,0.0,0.0,0.0,0.0
2022-03-18,15694.0,1440.0,100.0,6561677674.0,20938171.0,0.0,0.0,0.0,0.0
2022-03-17,15725.0,1440.0,100.0,46593248809.0,208051486.0,0.0,0.0,0.0,0.0
2022-03-12,15715.0,1440.0,100.0,54819095205.0,237066490.0,0.0,0.0,0.0,0.0
2022-03-16,15728.0,1400.0,97.22222222222223,17481721512.0,79306469.0,0.0,0.0,0.0,0.0
2022-03-17,15699.0,1380.0,95.83333333333333,61902187727.0,262802727.0,0.0,0.0,0.0,0.0
2022-03-13,15728.0,1440.0,100.0,13451304221.0,72491542.0,0.0,0.0,0.0,0.0
2022-03-14,15713.0,1440.0,100.0,6305641622.0,29245065.0,0.0,0.0,0.0,0.0
2022-03-16,15709.0,1440.0,100.0,50373867710.0,211050929.0,0.0,0.0,0.0,0.0
2022-03-14,15712.0,1440.0,100.0,29008801971.0,68179645.0,0.0,0.0,0.0,0.0
2022-03-13,15709.0,1440.0,100.0,54598784113.0,189752416.0,0.0,0.0,0.0,0.0
2022-03-14,15706.0,1440.0,100.0,29008804048.0,68179663.0,0.0,0.0,0.0,0.0
2022-03-14,15722.0,1422.0,98.75,57696157998.0,250326434.0,0.0,0.0,0.0,0.0
2022-03-18,15718.0,1440.0,100.0,62206737667.0,274912466.0,0.0,0.0,0.0,0.0
2022-03-11,15716.0,1440.0,100.0,39693034004.0,171269443.0,0.0,0.0,0.0,0.0
2022-03-11,15706.0,1440.0,100.0,12094809154.0,54278431.0,0.0,0.0,0.0,0.0
2022-03-15,15695.0,1440.0,100.0,13296633117.0,55680734.0,0.0,0.0,0.0,0.0
2022-03-16,15711.0,1440.0,100.0,22740221165.0,93678537.0,0.0,0.0,0.0,0.0
2022-03-17,15709.0,1380.0,95.83333333333333,47139271648.0,191902327.0,0.0,0.0,0.0,0.0
2022-03-16,15706.0,1440.0,100.0,13503732579.0,56646870.0,0.0,0.0,0.0,0.0
2022-03-14,15728.0,1440.0,100.0,19052178477.0,77128886.0,0.0,0.0,0.0,0.0
2022-03-13,15714.0,1440.0,100.0,3683763456.0,15234488.0,0.0,0.0,0.0,0.0
2022-03-11,15701.0,1296.0,90.0,62688775568.0,271246473.0,0.0,0.0,0.0,0.0
2022-03-13,15704.0,1440.0,100.0,51500039654.0,217153277.0,0.0,0.0,0.0,0.0
2022-03-13,15716.0,1440.0,100.0,54598791006.0,189752400.0,0.0,0.0,0.0,0.0
2022-03-15,15713.0,1440.0,100.0,6795068138.0,32132542.0,0.0,0.0,0.0,0.0
2022-03-14,15697.0,1440.0,100.0,43776167552.0,201979502.0,0.0,0.0,0.0,0.0
2022-03-13,15706.0,1440.0,100.0,14921276187.0,58915507.0,0.0,0.0,0.0,0.0
2022-03-15,15711.0,1440.0,100.0,20277383338.0,89429964.0,0.0,0.0,0.0,0.0
2022-03-15,15716.0,1416.0,98.33333333333333,43750097942.0,177242023.0,0.0,0.0,0.0,0.0
2022-03-16,15718.0,1440.0,100.0,55792665017.0,260347433.0,0.0,0.0,0.0,0.0
2022-03-12,15707.0,1440.0,100.0,5772246385.0,21426106.0,0.0,0.0,0.0,0.0
2022-03-19,15693.0,1380.0,95.83333333333333,59479451450.0,253103557.0,0.0,0.0,0.0,0.0
2022-03-19,15707.0,1311.0,91.04166666666667,6099320046.0,24909650.0,0.0,0.0,0.0,0.0
2022-03-14,15719.0,1440.0,100.0,6305641630.0,29245063.0,0.0,0.0,0.0,0.0
2022-03-16,15710.0,1440.0,100.0,9169714090.0,44415252.0,0.0,0.0,0.0,0.0
2022-03-19,15725.0,1311.0,91.04166666666667,44913227894.0,199977203.0,0.0,0.0,0.0,0.0
2022-03-15,15698.0,1440.0,100.0,28702039532.0,137410267.0,0.0,0.0,0.0,0.0
2022-03-19,15724.0,1380.0,95.83333333333333,8684041939.0,32781952.0,0.0,0.0,0.0,0.0
2022-03-17,15691.0,1380.0,95.83333333333333,30959552553.0,140343227.0,0.0,0.0,0.0,0.0
2022-03-19,15710.0,1310.0,90.97222222222223,8057339174.0,39433916.0,0.0,0.0,0.0,0.0
2022-03-16,15701.0,1421.0,98.68055555555556,80165829552.0,306659727.0,0.0,0.0,0.0,0.0
2022-03-12,15706.0,1440.0,100.0,17969054027.0,60474540.0,0.0,0.0,0.0,0.0
2022-03-16,15713.0,1440.0,100.0,6663434037.0,27527007.0,0.0,0.0,0.0,0.0
2022-03-13,15705.0,1397.0,97.01388888888889,54088222509.0,254714592.0,0.0,0.0,0.0,0.0
2022-03-16,15720.0,1440.0,100.0,29020064883.0,107338038.0,0.0,0.0,0.0,0.0
2022-03-18,15712.0,1440.0,100.0,12778687499.0,62684867.0,0.0,0.0,0.0,0.0
2022-03-12,15716.0,1440.0,100.0,52869762168.0,189775757.0,0.0,0.0,0.0,0.0
2022-03-18,15692.0,1440.0,100.0,60482871759.0,273304892.0,0.0,0.0,0.0,0.0
2022-03-15,15726.0,1440.0,100.0,28702038765.0,137410296.0,0.0,0.0,0.0,0.0
2022-03-16,15715.0,1440.0,100.0,55792667778.0,260347414.0,0.0,0.0,0.0,0.0
2022-03-11,15724.0,1440.0,100.0,6961334589.0,30638736.0,0.0,0.0,0.0,0.0
2022-03-14,15694.0,1440.0,100.0,6074067724.0,23715985.0,0.0,0.0,0.0,0.0
2022-03-12,15699.0,1440.0,100.0,55191897356.0,249356380.0,0.0,0.0,0.0,0.0
2022-03-15,15721.0,1362.0,94.58333333333333,30451158638.0,124296089.0,0.0,0.0,0.0,0.0
2022-03-19,15704.0,1320.0,91.66666666666667,46874200671.0,196418656.0,0.0,0.0,0.0,0.0
2022-03-14,15701.0,1422.0,98.75,57696159770.0,250326485.0,0.0,0.0,0.0,0.0
2022-03-12,15703.0,1440.0,100.0,10856911453.0,45470748.0,0.0,0.0,0.0,0.0
2022-03-18,15709.0,1440.0,100.0,47842433047.0,200177251.0,0.0,0.0,0.0,0.0
2022-03-11,15723.0,1440.0,100.0,21002863371.0,84503050.0,0.0,0.0,0.0,0.0
2022-03-13,15694.0,1440.0,100.0,4852276188.0,20145103.0,0.0,0.0,0.0,0.0
2022-03-17,15728.0,1380.0,95.83333333333333,14693872267.0,71740243.0,0.0,0.0,0.0,0.0
2022-03-17,15711.0,1440.0,100.0,24213210327.0,89328534.0,0.0,0.0,0.0,0.0
2022-03-18,15728.0,1218.0,84.58333333333333,15181675510.0,66386009.0,0.0,0.0,0.0,0.0
2022-03-19,15697.0,1311.0,91.04166666666667,44913269950.0,199977329.0,0.0,0.0,0.0,0.0
2022-03-14,15727.0,1440.0,100.0,44098694121.0,187038588.0,0.0,0.0,0.0,0.0
2022-03-17,15697.0,1440.0,100.0,46593249787.0,208051501.0,0.0,0.0,0.0,0.0
2022-03-15,15720.0,1440.0,100.0,25907859882.0,106447926.0,0.0,0.0,0.0,0.0
2022-03-15,15699.0,1440.0,100.0,71689601496.0,265842691.0,0.0,0.0,0.0,0.0
2022-03-14,15704.0,1440.0,100.0,44098699021.0,187038587.0,0.0,0.0,0.0,0.0
2022-03-12,15708.0,1440.0,100.0,24648881553.0,86563868.0,0.0,0.0,0.0,0.0
2022-03-17,15713.0,1378.0,95.69444444444444,15233960084.0,34136442.0,0.0,0.0,0.0,0.0
2022-03-15,15692.0,1440.0,100.0,58975854372.0,270492069.0,0.0,0.0,0.0,0.0
2022-03-13,15700.0,1440.0,100.0,23508789248.0,100925515.0,0.0,0.0,0.0,0.0
2022-03-18,15727.0,1440.0,100.0,41431490393.0,182703578.0,0.0,0.0,0.0,0.0
2022-03-12,15696.0,1440.0,100.0,8361823023.0,28410405.0,0.0,0.0,0.0,0.0
2022-03-14,15691.0,1440.0,100.0,33586623028.0,131895679.0,0.0,0.0,0.0,0.0
2022-03-16,15704.0,1399.0,97.15277777777777,49618709355.0,204396267.0,0.0,0.0,0.0,0.0
2022-03-16,15692.0,1440.0,100.0,59333763851.0,273590717.0,0.0,0.0,0.0,0.0
2022-03-12,15724.0,1440.0,100.0,8361823513.0,28410410.0,0.0,0.0,0.0,0.0
2022-03-14,15718.0,1440.0,100.0,51571719552.0,239631433.0,0.0,0.0,0.0,0.0
2022-03-16,15712.0,1440.0,100.0,13503734113.0,56646887.0,0.0,0.0,0.0,0.0
2022-03-16,15696.0,1399.0,97.15277777777777,6393059665.0,30132185.0,0.0,0.0,0.0,0.0
2022-03-11,15722.0,1296.0,90.0,62688655454.0,271246139.0,0.0,0.0,0.0,0.0
2022-03-13,15696.0,1440.0,100.0,10239754127.0,35652256.0,0.0,0.0,0.0,0.0
2022-03-19,15722.0,1129.0,78.40277777777777,51391011723.0,212382673.0,0.0,0.0,0.0,0.0
2022-03-17,15695.0,1440.0,100.0,14308045080.0,57798513.0,0.0,0.0,0.0,0.0
2022-03-11,15705.0,1440.0,100.0,56392218793.0,265085064.0,0.0,0.0,0.0,0.0
2022-03-18,15693.0,1440.0,100.0,62011805744.0,266122274.0,0.0,0.0,0.0,0.0
2022-03-14,15711.0,1440.0,100.0,21604944440.0,94862142.0,0.0,0.0,0.0,0.0
2022-03-15,15708.0,1440.0,100.0,25907860139.0,106447930.0,0.0,0.0,0.0,0.0
2022-03-15,15707.0,1440.0,100.0,1454408159.0,9568100.0,0.0,0.0,0.0,0.0
2022-03-19,15698.0,1250.0,86.80555555555556,27355183642.0,118177277.0,0.0,0.0,0.0,0.0
2022-03-11,15714.0,1440.0,100.0,2553939269.0,12826740.0,0.0,0.0,0.0,0.0
2022-03-12,15728.0,1402.0,97.36111111111111,21702708319.0,81831665.0,0.0,0.0,0.0,0.0
2022-03-19,15701.0,1129.0,78.40277777777777,51391060603.0,212382806.0,0.0,0.0,0.0,0.0
2022-03-14,15710.0,1440.0,100.0,13294413560.0,49626305.0,0.0,0.0,0.0,0.0
2022-03-13,15725.0,1440.0,100.0,50017471613.0,218009176.0,0.0,0.0,0.0,0.0
2022-03-18,15705.0,1440.0,100.0,60482887266.0,273304921.0,0.0,0.0,0.0,0.0
2022-03-16,15725.0,1440.0,100.0,48426395495.0,220470636.0,0.0,0.0,0.0,0.0
2022-03-17,15704.0,1380.0,95.83333333333333,44333572347.0,204355873.0,0.0,0.0,0.0,0.0
2022-03-15,15710.0,1440.0,100.0,9080391285.0,47489051.0,0.0,0.0,0.0,0.0
2022-03-16,15708.0,1440.0,100.0,29020047421.0,107337987.0,0.0,0.0,0.0,0.0
2022-03-13,15715.0,1440.0,100.0,47937635493.0,212318764.0,0.0,0.0,0.0,0.0
2022-03-19,15705.0,1310.0,90.97222222222223,54162861356.0,254998248.0,0.0,0.0,0.0,0.0
2022-03-14,15693.0,1440.0,100.0,65599343374.0,269785899.0,0.0,0.0,0.0,0.0
2022-03-15,15705.0,1440.0,100.0,58975850064.0,270492055.0,0.0,0.0,0.0,0.0
2022-03-18,15702.0,1440.0,100.0,6561682141.0,20938191.0,0.0,0.0,0.0,0.0
2022-03-17,15720.0,1380.0,95.83333333333333,22266940807.0,88423007.0,0.0,0.0,0.0,0.0
2022-03-11,15694.0,1440.0,100.0,4158806732.0,18141367.0,0.0,0.0,0.0,0.0
2022-03-11,15693.0,1440.0,100.0,67767522415.0,289968978.0,0.0,0.0,0.0,0.0
