begintime,sk_object,1593835835,duration
2022-03-01 00:00:00,874062.0,0.13998806,PT3600S
2022-03-01 00:00:00,884285.0,0.31655335,PT3600S
2022-03-01 00:00:00,884286.0,0.097509168,PT3600S
2022-03-01 00:00:00,884287.0,0.14618444,PT3600S
2022-03-01 00:00:00,884288.0,0.14688778,PT3600S
2022-03-01 00:00:00,884289.0,0.29804277,PT3600S
2022-03-01 00:00:00,884290.0,0.2739836,PT3600S
2022-03-01 00:00:00,884291.0,0.20959334,PT3600S
2022-03-01 00:00:00,884292.0,0.23378861,PT3600S
2022-03-01 00:00:00,884293.0,0.14233805,PT3600S
2022-03-01 00:00:00,884294.0,0.1047,PT3600S
2022-03-01 00:00:00,884295.0,0.13946472,PT3600S
2022-03-01 00:00:00,884296.0,0.12005611,PT3600S
2022-03-01 00:00:00,884297.0,0.097896948,PT3600S
2022-03-01 00:00:00,884298.0,0.11031,PT3600S
2022-03-01 00:00:00,884299.0,0.19935694,PT3600S
2022-03-01 00:00:00,884300.0,0.13924056,PT3600S
2022-03-01 00:00:00,884301.0,0.22415778,PT3600S
2022-03-01 00:00:00,884302.0,0.11948334,PT3600S
2022-03-01 00:00:00,884303.0,0.30528751,PT3600S
2022-03-01 00:00:00,884304.0,0.11680472,PT3600S
2022-03-01 00:00:00,884305.0,0.14995223,PT3600S
2022-03-01 00:00:00,884306.0,0.32809752,PT3600S
2022-03-01 00:00:00,884307.0,0.27862528,PT3600S
2022-03-01 00:00:00,884308.0,0.22167751,PT3600S
2022-03-01 00:00:00,884309.0,0.15173167,PT3600S
2022-03-01 00:00:00,884310.0,0.15101638,PT3600S
2022-03-01 00:00:00,884311.0,0.14416084,PT3600S
2022-03-01 00:00:00,884312.0,0.31260943,PT3600S
2022-03-01 00:00:00,884313.0,0.28213888,PT3600S
2022-03-01 00:00:00,884314.0,0.13808389,PT3600S
2022-03-01 00:00:00,884315.0,0.10643861,PT3600S
2022-03-01 00:00:00,884316.0,0.09989278,PT3600S
2022-03-01 00:00:00,884317.0,0.30856252,PT3600S
2022-03-01 00:00:00,884318.0,0.24973333,PT3600S
2022-03-01 00:00:00,884319.0,0.34563804,PT3600S
2022-03-01 00:00:00,884320.0,0.14505583,PT3600S
2022-03-01 00:00:00,884321.0,0.27491444,PT3600S
2022-03-01 00:00:00,884322.0,0.3125264,PT3600S
2022-03-01 00:00:00,884323.0,0.13449778,PT3600S
2022-03-01 00:00:00,884324.0,0.31165361,PT3600S
2022-03-01 00:00:00,884325.0,0.14208111,PT3600S
2022-03-01 00:00:00,884326.0,0.098820001,PT3600S
2022-03-01 00:00:00,884327.0,0.14167611,PT3600S
2022-03-01 00:00:00,884328.0,0.1119139,PT3600S
2022-03-01 00:00:00,884329.0,0.12075916,PT3600S
2022-03-01 00:00:00,884330.0,0.28811333,PT3600S
2022-03-01 00:00:00,884331.0,0.3118611,PT3600S
2022-03-01 00:00:00,884332.0,0.27979639,PT3600S
2022-03-01 00:00:00,884333.0,0.23740083,PT3600S
2022-03-01 00:00:00,884334.0,0.095479727,PT3600S
2022-03-01 00:00:00,884335.0,0.30001223,PT3600S
2022-03-01 00:00:00,884336.0,0.26186028,PT3600S
2022-03-01 00:00:00,884337.0,0.25944081,PT3600S
2022-03-01 00:00:00,884338.0,0.25880641,PT3600S
2022-03-01 00:00:00,884339.0,0.26291776,PT3600S
2022-03-01 00:00:00,884340.0,0.14923611,PT3600S
2022-03-01 00:00:00,884341.0,0.17048694,PT3600S
2022-03-01 00:00:00,884342.0,0.24105555,PT3600S
2022-03-01 00:00:00,884343.0,0.23874918,PT3600S
2022-03-01 00:00:00,884344.0,0.13982973,PT3600S
2022-03-01 00:00:00,884345.0,0.23973666,PT3600S
2022-03-01 00:00:00,884346.0,0.27224222,PT3600S
2022-03-01 00:00:00,884347.0,0.10475139,PT3600S
2022-03-01 00:00:00,884348.0,0.15624946,PT3600S
2022-03-01 00:00:00,884349.0,0.25885749,PT3600S
2022-03-01 00:00:00,884350.0,0.1501275,PT3600S
2022-03-01 00:00:00,884351.0,0.26342082,PT3600S
2022-03-01 00:00:00,884352.0,0.10930139,PT3600S
2022-03-01 00:00:00,884353.0,0.20768943,PT3600S
2022-03-01 00:00:00,884354.0,0.14680834,PT3600S
2022-03-01 00:00:00,884355.0,0.21623807,PT3600S
2022-03-01 00:00:00,884356.0,0.14788666,PT3600S
2022-03-01 00:00:00,884357.0,0.11142862,PT3600S
2022-03-01 00:00:00,884358.0,0.19066584,PT3600S
2022-03-01 00:00:00,884359.0,0.30276138,PT3600S
2022-03-01 00:00:00,884361.0,0.097635277,PT3600S
2022-03-01 00:00:00,884362.0,0.08766,PT3600S
2022-03-01 00:00:00,884363.0,0.14096195,PT3600S
2022-03-01 00:00:00,884364.0,0.25084972,PT3600S
2022-03-01 00:00:00,884365.0,0.14531639,PT3600S
2022-03-01 00:00:00,884366.0,0.23885,PT3600S
2022-03-01 00:00:00,884367.0,0.10174111,PT3600S
2022-03-01 00:00:00,884368.0,0.145785,PT3600S
2022-03-01 00:00:00,884369.0,0.29032499,PT3600S
2022-03-01 00:00:00,884370.0,0.23091361,PT3600S
2022-03-01 00:00:00,884371.0,0.21918333,PT3600S
2022-03-01 00:00:00,884372.0,0.095764726,PT3600S
2022-03-01 00:00:00,884373.0,0.10524751,PT3600S
2022-03-01 00:00:00,884374.0,0.13816027,PT3600S
2022-03-01 00:00:00,884375.0,0.21466056,PT3600S
2022-03-01 00:00:00,884376.0,0.2910189,PT3600S
2022-03-01 00:00:00,884377.0,0.096885279,PT3600S
2022-03-01 00:00:00,884378.0,0.19118583,PT3600S
2022-03-01 00:00:00,884379.0,0.14714305,PT3600S
2022-03-01 00:00:00,884380.0,0.17105277,PT3600S
2022-03-01 00:00:00,884381.0,0.10133944,PT3600S
2022-03-01 00:00:00,884382.0,0.26329112,PT3600S
2022-03-01 00:00:00,884383.0,0.12790501,PT3600S
2022-03-01 00:00:00,884384.0,0.11102861,PT3600S
2022-03-01 00:00:00,884385.0,0.098142505,PT3600S
2022-03-01 00:00:00,884386.0,0.22992387,PT3600S
2022-03-01 00:00:00,884387.0,0.10230111,PT3600S
2022-03-01 00:00:00,884388.0,0.23813334,PT3600S
2022-03-01 00:00:00,884389.0,0.20096028,PT3600S
2022-03-01 00:00:00,884390.0,0.1918136,PT3600S
2022-03-01 00:00:00,884391.0,0.23756084,PT3600S
2022-03-01 00:00:00,884392.0,0.15099362,PT3600S
2022-03-01 00:00:00,884393.0,0.10520527,PT3600S
2022-03-01 00:00:00,884394.0,0.098570548,PT3600S
2022-03-01 00:00:00,884395.0,0.15000999,PT3600S
2022-03-01 00:00:00,884396.0,0.28042889,PT3600S
2022-03-01 00:00:00,884397.0,0.25847888,PT3600S
2022-03-01 00:00:00,884398.0,0.18499945,PT3600S
2022-03-01 00:00:00,884399.0,0.26413167,PT3600S
2022-03-01 00:00:00,884400.0,0.11183806,PT3600S
2022-03-01 00:00:00,884401.0,0.13977917,PT3600S
2022-03-01 00:00:00,884402.0,0.22138333,PT3600S
2022-03-01 00:00:00,884403.0,0.25382641,PT3600S
2022-03-01 00:00:00,884404.0,0.094457492,PT3600S
2022-03-01 00:00:00,884405.0,0.28775638,PT3600S
2022-03-01 00:00:00,884406.0,0.29193085,PT3600S
2022-03-01 00:00:00,884407.0,0.096614994,PT3600S
2022-03-01 00:00:00,884408.0,0.103645,PT3600S
2022-03-01 00:00:00,884409.0,0.14660999,PT3600S
2022-03-01 00:00:00,884410.0,0.3013764,PT3600S
2022-03-01 00:00:00,884411.0,0.10439445,PT3600S
2022-03-01 00:00:00,884412.0,0.29822111,PT3600S
2022-03-01 00:00:00,884413.0,0.27643836,PT3600S
2022-03-01 00:00:00,884414.0,0.14620695,PT3600S
2022-03-01 00:00:00,884416.0,0.1473825,PT3600S
2022-03-01 00:00:00,884417.0,0.23149028,PT3600S
2022-03-01 00:00:00,884418.0,0.11406612,PT3600S
2022-03-01 00:00:00,884419.0,0.15285334,PT3600S
2022-03-01 00:00:00,884420.0,0.14278223,PT3600S
2022-03-01 00:00:00,884421.0,0.15686861,PT3600S
2022-03-01 00:00:00,884422.0,0.1570075,PT3600S
2022-03-01 00:00:00,884423.0,0.166095,PT3600S
2022-03-01 00:00:00,884424.0,0.14213723,PT3600S
2022-03-01 00:00:00,884425.0,0.10530667,PT3600S
2022-03-01 00:00:00,884426.0,0.15845001,PT3600S
2022-03-01 00:00:00,884427.0,0.11475861,PT3600S
2022-03-01 00:00:00,884428.0,0.14642279,PT3600S
2022-03-01 00:00:00,884429.0,0.11297861,PT3600S
2022-03-01 00:00:00,884430.0,0.14594445,PT3600S
2022-03-01 00:00:00,884431.0,0.14832056,PT3600S
2022-03-01 00:00:00,884432.0,0.23384222,PT3600S
2022-03-01 00:00:00,884434.0,0.27090138,PT3600S
2022-03-01 00:00:00,884435.0,0.10594112,PT3600S
2022-03-01 00:00:00,884436.0,0.27396306,PT3600S
2022-03-01 00:00:00,884437.0,0.14620277,PT3600S
2022-03-01 00:00:00,884438.0,0.24102557,PT3600S
2022-03-01 00:00:00,884439.0,0.10147694,PT3600S
2022-03-01 00:00:00,884440.0,0.16123584,PT3600S
2022-03-01 00:00:00,884441.0,0.099625833,PT3600S
2022-03-01 00:00:00,884442.0,0.14123027,PT3600S
2022-03-01 00:00:00,884443.0,0.1423386,PT3600S
2022-03-01 00:00:00,884444.0,0.10004528,PT3600S
2022-03-01 00:00:00,884446.0,0.14036195,PT3600S
2022-03-01 00:00:00,884447.0,0.24855389,PT3600S
2022-03-01 00:00:00,884448.0,0.14093918,PT3600S
2022-03-01 00:00:00,884449.0,0.16885555,PT3600S
2022-03-01 00:00:00,884450.0,0.14444417,PT3600S
2022-03-01 00:00:00,884451.0,0.26017419,PT3600S
2022-03-01 00:00:00,884452.0,0.10205056,PT3600S
2022-03-01 00:00:00,884453.0,0.11574084,PT3600S
2022-03-01 00:00:00,884454.0,0.10852556,PT3600S
2022-03-01 00:00:00,884455.0,0.19450668,PT3600S
2022-03-01 00:00:00,884456.0,0.13930528,PT3600S
2022-03-01 00:00:00,884457.0,0.27839252,PT3600S
2022-03-01 00:00:00,884458.0,0.10350167,PT3600S
2022-03-01 00:00:00,884459.0,0.17315,PT3600S
2022-03-01 00:00:00,884460.0,0.15652084,PT3600S
2022-03-01 00:00:00,884461.0,0.20352499,PT3600S
2022-03-01 00:00:00,884463.0,0.13805027,PT3600S
2022-03-01 00:00:00,884464.0,0.11192445,PT3600S
2022-03-01 00:00:00,884465.0,0.17506167,PT3600S
2022-03-01 00:00:00,884466.0,0.23043334,PT3600S
2022-03-01 00:00:00,884467.0,0.13765028,PT3600S
2022-03-01 00:00:00,884468.0,0.15109557,PT3600S
2022-03-01 00:00:00,884469.0,0.13807973,PT3600S
2022-03-01 00:00:00,884470.0,0.15363194,PT3600S
2022-03-01 00:00:00,884471.0,0.24160111,PT3600S
2022-03-01 00:00:00,884472.0,0.15890805,PT3600S
2022-03-01 00:00:00,884473.0,0.24575056,PT3600S
2022-03-01 00:00:00,884474.0,0.093588054,PT3600S
2022-03-01 00:00:00,884475.0,0.24165833,PT3600S
2022-03-01 00:00:00,884476.0,0.14528695,PT3600S
2022-03-01 00:00:00,884477.0,0.12108722,PT3600S
2022-03-01 00:00:00,884478.0,0.26342002,PT3600S
2022-03-01 00:00:00,884479.0,0.26507026,PT3600S
2022-03-01 00:00:00,884480.0,0.25188974,PT3600S
2022-03-01 00:00:00,884481.0,0.26866305,PT3600S
2022-03-01 00:00:00,884482.0,0.28532222,PT3600S
2022-03-01 00:00:00,884483.0,0.23621139,PT3600S
2022-03-01 00:00:00,884484.0,0.29610723,PT3600S
2022-03-01 00:00:00,884485.0,0.11833334,PT3600S
2022-03-01 00:00:00,884486.0,0.13794029,PT3600S
2022-03-01 00:00:00,884602.0,0.14681083,PT3600S
2022-03-01 00:00:00,884603.0,0.10207306,PT3600S
2022-03-01 01:00:00,874062.0,0.13912918,PT3600S
2022-03-01 01:00:00,884285.0,0.3154614,PT3600S
2022-03-01 01:00:00,884286.0,0.097507507,PT3600S
2022-03-01 01:00:00,884287.0,0.14102332,PT3600S
2022-03-01 01:00:00,884288.0,0.14688694,PT3600S
2022-03-01 01:00:00,884289.0,0.29775113,PT3600S
2022-03-01 01:00:00,884290.0,0.27263084,PT3600S
2022-03-01 01:00:00,884291.0,0.20835167,PT3600S
2022-03-01 01:00:00,884292.0,0.2331647,PT3600S
2022-03-01 01:00:00,884293.0,0.14117861,PT3600S
2022-03-01 01:00:00,884294.0,0.10279444,PT3600S
2022-03-01 01:00:00,884295.0,0.13963777,PT3600S
2022-03-01 01:00:00,884296.0,0.11946389,PT3600S
2022-03-01 01:00:00,884297.0,0.0978975,PT3600S
2022-03-01 01:00:00,884298.0,0.11007389,PT3600S
2022-03-01 01:00:00,884299.0,0.19857556,PT3600S
2022-03-01 01:00:00,884300.0,0.13853446,PT3600S
2022-03-01 01:00:00,884301.0,0.22363083,PT3600S
2022-03-01 01:00:00,884302.0,0.11948334,PT3600S
2022-03-01 01:00:00,884303.0,0.30486441,PT3600S
2022-03-01 01:00:00,884304.0,0.11697194,PT3600S
2022-03-01 01:00:00,884305.0,0.15114111,PT3600S
2022-03-01 01:00:00,884306.0,0.32791251,PT3600S
2022-03-01 01:00:00,884307.0,0.27825165,PT3600S
2022-03-01 01:00:00,884308.0,0.21536222,PT3600S
2022-03-01 01:00:00,884309.0,0.15046361,PT3600S
2022-03-01 01:00:00,884310.0,0.15100667,PT3600S
2022-03-01 01:00:00,884311.0,0.14402889,PT3600S
2022-03-01 01:00:00,884312.0,0.31166166,PT3600S
2022-03-01 01:00:00,884313.0,0.28131637,PT3600S
2022-03-01 01:00:00,884314.0,0.13776501,PT3600S
2022-03-01 01:00:00,884315.0,0.10638167,PT3600S
2022-03-01 01:00:00,884316.0,0.099674165,PT3600S
2022-03-01 01:00:00,884317.0,0.30716196,PT3600S
2022-03-01 01:00:00,884318.0,0.24973333,PT3600S
2022-03-01 01:00:00,884319.0,0.34278446,PT3600S
2022-03-01 01:00:00,884320.0,0.1445225,PT3600S
2022-03-01 01:00:00,884321.0,0.27397221,PT3600S
2022-03-01 01:00:00,884322.0,0.30643165,PT3600S
2022-03-01 01:00:00,884323.0,0.13677083,PT3600S
2022-03-01 01:00:00,884324.0,0.31130195,PT3600S
2022-03-01 01:00:00,884325.0,0.14094722,PT3600S
2022-03-01 01:00:00,884326.0,0.098260835,PT3600S
2022-03-01 01:00:00,884327.0,0.14056778,PT3600S
2022-03-01 01:00:00,884328.0,0.11116945,PT3600S
2022-03-01 01:00:00,884329.0,0.11949667,PT3600S
2022-03-01 01:00:00,884330.0,0.28671971,PT3600S
2022-03-01 01:00:00,884331.0,0.30528417,PT3600S
2022-03-01 01:00:00,884332.0,0.27880001,PT3600S
2022-03-01 01:00:00,884333.0,0.23582944,PT3600S
2022-03-01 01:00:00,884334.0,0.095659442,PT3600S
2022-03-01 01:00:00,884335.0,0.29933363,PT3600S
2022-03-01 01:00:00,884336.0,0.26131165,PT3600S
2022-03-01 01:00:00,884337.0,0.25836667,PT3600S
2022-03-01 01:00:00,884338.0,0.25664696,PT3600S
2022-03-01 01:00:00,884339.0,0.26264554,PT3600S
2022-03-01 01:00:00,884340.0,0.14463526,PT3600S
2022-03-01 01:00:00,884341.0,0.17047417,PT3600S
2022-03-01 01:00:00,884342.0,0.23978415,PT3600S
2022-03-01 01:00:00,884343.0,0.23732667,PT3600S
2022-03-01 01:00:00,884344.0,0.13965695,PT3600S
2022-03-01 01:00:00,884345.0,0.23844999,PT3600S
2022-03-01 01:00:00,884346.0,0.27083001,PT3600S
2022-03-01 01:00:00,884347.0,0.1048975,PT3600S
2022-03-01 01:00:00,884348.0,0.15524277,PT3600S
2022-03-01 01:00:00,884349.0,0.25858277,PT3600S
2022-03-01 01:00:00,884350.0,0.14951639,PT3600S
2022-03-01 01:00:00,884351.0,0.26342359,PT3600S
2022-03-01 01:00:00,884352.0,0.10879889,PT3600S
2022-03-01 01:00:00,884353.0,0.20766194,PT3600S
2022-03-01 01:00:00,884354.0,0.14590138,PT3600S
2022-03-01 01:00:00,884355.0,0.21555001,PT3600S
2022-03-01 01:00:00,884356.0,0.14606194,PT3600S
2022-03-01 01:00:00,884357.0,0.11142027,PT3600S
2022-03-01 01:00:00,884358.0,0.19016001,PT3600S
2022-03-01 01:00:00,884359.0,0.30151665,PT3600S
2022-03-01 01:00:00,884360.0,0.11581445,PT3600S
2022-03-01 01:00:00,884361.0,0.097638339,PT3600S
2022-03-01 01:00:00,884362.0,0.087663613,PT3600S
2022-03-01 01:00:00,884363.0,0.14018945,PT3600S
2022-03-01 01:00:00,884364.0,0.24696387,PT3600S
2022-03-01 01:00:00,884365.0,0.14531195,PT3600S
2022-03-01 01:00:00,884366.0,0.23885,PT3600S
2022-03-01 01:00:00,884367.0,0.10049694,PT3600S
2022-03-01 01:00:00,884368.0,0.14291,PT3600S
2022-03-01 01:00:00,884369.0,0.28848779,PT3600S
2022-03-01 01:00:00,884370.0,0.22623195,PT3600S
2022-03-01 01:00:00,884371.0,0.21918333,PT3600S
2022-03-01 01:00:00,884372.0,0.095764443,PT3600S
2022-03-01 01:00:00,884374.0,0.13815305,PT3600S
2022-03-01 01:00:00,884375.0,0.21249223,PT3600S
2022-03-01 01:00:00,884376.0,0.2905342,PT3600S
2022-03-01 01:00:00,884377.0,0.096383885,PT3600S
2022-03-01 01:00:00,884378.0,0.18967444,PT3600S
2022-03-01 01:00:00,884379.0,0.14682639,PT3600S
2022-03-01 01:00:00,884380.0,0.16765806,PT3600S
2022-03-01 01:00:00,884381.0,0.10134416,PT3600S
2022-03-01 01:00:00,884382.0,0.2623136,PT3600S
2022-03-01 01:00:00,884383.0,0.12788695,PT3600S
2022-03-01 01:00:00,884384.0,0.11073028,PT3600S
2022-03-01 01:00:00,884385.0,0.098146111,PT3600S
2022-03-01 01:00:00,884386.0,0.23063944,PT3600S
2022-03-01 01:00:00,884387.0,0.1025175,PT3600S
2022-03-01 01:00:00,884388.0,0.23745,PT3600S
2022-03-01 01:00:00,884389.0,0.2010161,PT3600S
2022-03-01 01:00:00,884390.0,0.19181222,PT3600S
2022-03-01 01:00:00,884391.0,0.23230889,PT3600S
2022-03-01 01:00:00,884392.0,0.15098888,PT3600S
2022-03-01 01:00:00,884393.0,0.10507056,PT3600S
2022-03-01 01:00:00,884394.0,0.098823607,PT3600S
2022-03-01 01:00:00,884395.0,0.14972445,PT3600S
2022-03-01 01:00:00,884396.0,0.27806526,PT3600S
2022-03-01 01:00:00,884397.0,0.25849056,PT3600S
2022-03-01 01:00:00,884398.0,0.18499361,PT3600S
2022-03-01 01:00:00,884399.0,0.25950193,PT3600S
2022-03-01 01:00:00,884400.0,0.11241667,PT3600S
2022-03-01 01:00:00,884401.0,0.13922307,PT3600S
2022-03-01 01:00:00,884402.0,0.21977861,PT3600S
2022-03-01 01:00:00,884403.0,0.25420195,PT3600S
2022-03-01 01:00:00,884405.0,0.28730667,PT3600S
2022-03-01 01:00:00,884406.0,0.29116306,PT3600S
2022-03-01 01:00:00,884407.0,0.096608892,PT3600S
2022-03-01 01:00:00,884408.0,0.10364194,PT3600S
2022-03-01 01:00:00,884409.0,0.14517418,PT3600S
2022-03-01 01:00:00,884410.0,0.29960334,PT3600S
2022-03-01 01:00:00,884411.0,0.10158417,PT3600S
2022-03-01 01:00:00,884412.0,0.2958225,PT3600S
2022-03-01 01:00:00,884413.0,0.27601418,PT3600S
2022-03-01 01:00:00,884414.0,0.14568555,PT3600S
2022-03-01 01:00:00,884416.0,0.1466925,PT3600S
2022-03-01 01:00:00,884417.0,0.25776613,PT3600S
2022-03-01 01:00:00,884418.0,0.11383333,PT3600S
