unique_table_name,unique_counter_name,vendor,counter_name,table_name,table_id,counter_id,counter_name_alias,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column,aggregation_in_upper,Tech,MO Class,Size,suffex
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfSconRec,ericsson,pmNoOfSconRec,M3uaRemoteSp,20000169,20002077,pmNoOfSconRec,,#,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfSconSent,ericsson,pmNoOfSconSent,M3uaRemoteSp,20000169,20002078,pmNoOfSconSent,,#,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfSctpAssociationRestart,ericsson,pmNoOfSctpAssociationRestart,M3uaRemoteSp,20000169,20002079,pmNoOfSctpAssociationRestart,,#,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfSctpBufOverflow,ericsson,pmNoOfSctpBufOverflow,M3uaRemoteSp,20000169,20002080,pmNoOfSctpBufOverflow,,#,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfSctpCommunicationErr,ericsson,pmNoOfSctpCommunicationErr,M3uaRemoteSp,20000169,20002081,pmNoOfSctpCommunicationErr,,#,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfSctpNetworkStatusChange,ericsson,pmNoOfSctpNetworkStatusChange,M3uaRemoteSp,20000169,20002082,pmNoOfSctpNetworkStatusChange,,#,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfSctpResumeSending,ericsson,pmNoOfSctpResumeSending,M3uaRemoteSp,20000169,20002083,pmNoOfSctpResumeSending,,#,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfSctpSendFailure,ericsson,pmNoOfSctpSendFailure,M3uaRemoteSp,20000169,20002084,pmNoOfSctpSendFailure,,#,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfSentUserData,ericsson,pmNoOfSentUserData,M3uaRemoteSp,20000169,20002085,pmNoOfSentUserData,,kbyte,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfSuccessAssocAbort,ericsson,pmNoOfSuccessAssocAbort,M3uaRemoteSp,20000169,20002086,pmNoOfSuccessAssocAbort,,#,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfSuccessAssocEstablish,ericsson,pmNoOfSuccessAssocEstablish,M3uaRemoteSp,20000169,20002087,pmNoOfSuccessAssocEstablish,,#,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uaRemoteSp,3G_M3uaRemoteSp_pmNoOfUnsuccessAssocEstablish,ericsson,pmNoOfUnsuccessAssocEstablish,M3uaRemoteSp,20000169,20002088,pmNoOfUnsuccessAssocEstablish,,#,sum,1.0,1.0,1402.0,,RNCM3uaRemoteSp,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspacAckReceived,ericsson,pmNoOfAspacAckReceived,M3uAssociation,20000055,20000998,pmNoOfAspacAckReceived,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspacAckSent,ericsson,pmNoOfAspacAckSent,M3uAssociation,20000055,20000999,pmNoOfAspacAckSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspacReceived,ericsson,pmNoOfAspacReceived,M3uAssociation,20000055,20001000,pmNoOfAspacReceived,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspacSent,ericsson,pmNoOfAspacSent,M3uAssociation,20000055,20001001,pmNoOfAspacSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspdnAckReceived,ericsson,pmNoOfAspdnAckReceived,M3uAssociation,20000055,20001002,pmNoOfAspdnAckReceived,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspdnAckSent,ericsson,pmNoOfAspdnAckSent,M3uAssociation,20000055,20001003,pmNoOfAspdnAckSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspdnReceived,ericsson,pmNoOfAspdnReceived,M3uAssociation,20000055,20001004,pmNoOfAspdnReceived,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspdnSent,ericsson,pmNoOfAspdnSent,M3uAssociation,20000055,20001005,pmNoOfAspdnSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspiaAckReceived,ericsson,pmNoOfAspiaAckReceived,M3uAssociation,20000055,20001006,pmNoOfAspiaAckReceived,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspiaAckSent,ericsson,pmNoOfAspiaAckSent,M3uAssociation,20000055,20001007,pmNoOfAspiaAckSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspiaReceived,ericsson,pmNoOfAspiaReceived,M3uAssociation,20000055,20001008,pmNoOfAspiaReceived,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspiaSent,ericsson,pmNoOfAspiaSent,M3uAssociation,20000055,20001009,pmNoOfAspiaSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspupAckReceived,ericsson,pmNoOfAspupAckReceived,M3uAssociation,20000055,20001010,pmNoOfAspupAckReceived,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspupAckSent,ericsson,pmNoOfAspupAckSent,M3uAssociation,20000055,20001011,pmNoOfAspupAckSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspupReceived,ericsson,pmNoOfAspupReceived,M3uAssociation,20000055,20001012,pmNoOfAspupReceived,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfAspupSent,ericsson,pmNoOfAspupSent,M3uAssociation,20000055,20001013,pmNoOfAspupSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfCommunicationLost,ericsson,pmNoOfCommunicationLost,M3uAssociation,20000055,20001014,pmNoOfCommunicationLost,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfCongestions,ericsson,pmNoOfCongestions,M3uAssociation,20000055,20001015,pmNoOfCongestions,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfDataMsgRec,ericsson,pmNoOfDataMsgRec,M3uAssociation,20000055,20001016,pmNoOfDataMsgRec,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfDataMsgSent,ericsson,pmNoOfDataMsgSent,M3uAssociation,20000055,20001017,pmNoOfDataMsgSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfDaudMsgRec,ericsson,pmNoOfDaudMsgRec,M3uAssociation,20000055,20001018,pmNoOfDaudMsgRec,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfDaudMsgSent,ericsson,pmNoOfDaudMsgSent,M3uAssociation,20000055,20001019,pmNoOfDaudMsgSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfDavaRec,ericsson,pmNoOfDavaRec,M3uAssociation,20000055,20001020,pmNoOfDavaRec,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfDavaSent,ericsson,pmNoOfDavaSent,M3uAssociation,20000055,20001021,pmNoOfDavaSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfDunaRec,ericsson,pmNoOfDunaRec,M3uAssociation,20000055,20001022,pmNoOfDunaRec,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfDunaSent,ericsson,pmNoOfDunaSent,M3uAssociation,20000055,20001023,pmNoOfDunaSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfDupuRec,ericsson,pmNoOfDupuRec,M3uAssociation,20000055,20001024,pmNoOfDupuRec,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfDupuSent,ericsson,pmNoOfDupuSent,M3uAssociation,20000055,20001025,pmNoOfDupuSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfErrorMsgRec,ericsson,pmNoOfErrorMsgRec,M3uAssociation,20000055,20001026,pmNoOfErrorMsgRec,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfErrorMsgSent,ericsson,pmNoOfErrorMsgSent,M3uAssociation,20000055,20001027,pmNoOfErrorMsgSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfM3uaDataMsgDiscarded,ericsson,pmNoOfM3uaDataMsgDiscarded,M3uAssociation,20000055,20001028,pmNoOfM3uaDataMsgDiscarded,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfNotifyMsgRec,ericsson,pmNoOfNotifyMsgRec,M3uAssociation,20000055,20001029,pmNoOfNotifyMsgRec,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfRecUserData,ericsson,pmNoOfRecUserData,M3uAssociation,20000055,20001030,pmNoOfRecUserData,,kbyte,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfSconRec,ericsson,pmNoOfSconRec,M3uAssociation,20000055,20001031,pmNoOfSconRec,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_PmNoOfSconSent,ericsson,PmNoOfSconSent,M3uAssociation,20000055,20001032,PmNoOfSconSent,,#,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_M3uAssociation,3G_M3uAssociation_pmNoOfSentUserData,ericsson,pmNoOfSentUserData,M3uAssociation,20000055,20001033,pmNoOfSentUserData,,kbyte,sum,1.0,1.0,1402.0,,RNCM3uAssociation,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmCsCnDowntime,ericsson,pmCsCnDowntime,rncfunction,20000204,20002401,pmCsCnDowntime,,sec,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction_V,3G_rncfunction_V_pmiusccpconrate,ericsson,pmiusccpconrate,rncfunction_V,20000205,20002458,pmiusccpconrate,,#,sum,1.0,1.0,1402.0,,RNCrncfunction_V,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmmocnredirections,ericsson,pmmocnredirections,rncfunction,20000204,20002402,pmmocnredirections,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoDiscardSduDcch,ericsson,pmNoDiscardSduDcch,rncfunction,20000204,20002403,pmNoDiscardSduDcch,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoDiscardSduDtch,ericsson,pmNoDiscardSduDtch,rncfunction,20000204,20002404,pmNoDiscardSduDtch,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoInvalidRabReleaseAttempts,ericsson,pmNoInvalidRabReleaseAttempts,rncfunction,20000204,20002406,pmNoInvalidRabReleaseAttempts,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoIuSigEstablishAttemptCs,ericsson,pmNoIuSigEstablishAttemptCs,rncfunction,20000204,20002407,pmNoIuSigEstablishAttemptCs,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoIuSigEstablishAttemptPs,ericsson,pmNoIuSigEstablishAttemptPs,rncfunction,20000204,20002408,pmNoIuSigEstablishAttemptPs,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoIuSigEstablishSuccessCs,ericsson,pmNoIuSigEstablishSuccessCs,rncfunction,20000204,20002409,pmNoIuSigEstablishSuccessCs,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoIuSigEstablishSuccessPs,ericsson,pmNoIuSigEstablishSuccessPs,rncfunction,20000204,20002410,pmNoIuSigEstablishSuccessPs,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoOfPacketCallDuration1,ericsson,pmNoOfPacketCallDuration1,rncfunction,20000204,20002411,pmNoOfPacketCallDuration1,,msec,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoOfPacketCallDuration2,ericsson,pmNoOfPacketCallDuration2,rncfunction,20000204,20002412,pmNoOfPacketCallDuration2,,msec,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoOfPacketCallDuration3,ericsson,pmNoOfPacketCallDuration3,rncfunction,20000204,20002413,pmNoOfPacketCallDuration3,,msec,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoOfPacketCallDuration4,ericsson,pmNoOfPacketCallDuration4,rncfunction,20000204,20002414,pmNoOfPacketCallDuration4,,msec,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoOfPacketCallDurationHs1,ericsson,pmNoOfPacketCallDurationHs1,rncfunction,20000204,20002415,pmNoOfPacketCallDurationHs1,,msec,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoOfPacketCallDurationHs2,ericsson,pmNoOfPacketCallDurationHs2,rncfunction,20000204,20002416,pmNoOfPacketCallDurationHs2,,msec,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoOfPacketCallDurationHs3,ericsson,pmNoOfPacketCallDurationHs3,rncfunction,20000204,20002417,pmNoOfPacketCallDurationHs3,,msec,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoOfPacketCallDurationHs4,ericsson,pmNoOfPacketCallDurationHs4,rncfunction,20000204,20002418,pmNoOfPacketCallDurationHs4,,msec,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoReceivedSduDcch,ericsson,pmNoReceivedSduDcch,rncfunction,20000204,20002421,pmNoReceivedSduDcch,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoReceivedSduDtch,ericsson,pmNoReceivedSduDtch,rncfunction,20000204,20002422,pmNoReceivedSduDtch,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoRetransPduDcch,ericsson,pmNoRetransPduDcch,rncfunction,20000204,20002423,pmNoRetransPduDcch,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmNoRetransPduDtch,ericsson,pmNoRetransPduDtch,rncfunction,20000204,20002424,pmNoRetransPduDtch,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmRefusedRequestSccpMpLoad,ericsson,pmRefusedRequestSccpMpLoad,rncfunction,20000204,20002427,pmRefusedRequestSccpMpLoad,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction_V,3G_rncfunction_V_pmSamplesDchDchDlRcvDelay,ericsson,pmSamplesDchDchDlRcvDelay,rncfunction_V,20000205,20002459,pmSamplesDchDchDlRcvDelay,,#,sum,1.0,1.0,1402.0,,RNCrncfunction_V,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSamplesDchDchJitter,ericsson,pmSamplesDchDchJitter,rncfunction,20000204,20002428,pmSamplesDchDchJitter,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction_V,3G_rncfunction_V_pmSamplesDchDchLatency,ericsson,pmSamplesDchDchLatency,rncfunction_V,20000205,20002460,pmSamplesDchDchLatency,,#,sum,1.0,1.0,1402.0,,RNCrncfunction_V,,,,,SUM,3G,,,
3G_rncfunction_V,3G_rncfunction_V_pmSamplesDchDlDelay,ericsson,pmSamplesDchDlDelay,rncfunction_V,20000205,20002461,pmSamplesDchDlDelay,,#,sum,1.0,1.0,1402.0,,RNCrncfunction_V,,,,,SUM,3G,,,
3G_rncfunction_V,3G_rncfunction_V_pmSamplesHsDchDlRcvDelay,ericsson,pmSamplesHsDchDlRcvDelay,rncfunction_V,20000205,20002462,pmSamplesHsDchDlRcvDelay,,#,sum,1.0,1.0,1402.0,,RNCrncfunction_V,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSamplesHsDchJitter,ericsson,pmSamplesHsDchJitter,rncfunction,20000204,20002429,pmSamplesHsDchJitter,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction_V,3G_rncfunction_V_pmSamplesHsDchLatency,ericsson,pmSamplesHsDchLatency,rncfunction_V,20000205,20002463,pmSamplesHsDchLatency,,#,sum,1.0,1.0,1402.0,,RNCrncfunction_V,,,,,SUM,3G,,,
3G_rncfunction_V,3G_rncfunction_V_pmSamplesHsDlDelay,ericsson,pmSamplesHsDlDelay,rncfunction_V,20000205,20002464,pmSamplesHsDlDelay,,#,sum,1.0,1.0,1402.0,,RNCrncfunction_V,,,,,SUM,3G,,,
3G_rncfunction_V,3G_rncfunction_V_pmSamplesHsEulDlRcvDelay,ericsson,pmSamplesHsEulDlRcvDelay,rncfunction_V,20000205,20002465,pmSamplesHsEulDlRcvDelay,,#,sum,1.0,1.0,1402.0,,RNCrncfunction_V,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSamplesHsEulJitter,ericsson,pmSamplesHsEulJitter,rncfunction,20000204,20002430,pmSamplesHsEulJitter,,#,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction_V,3G_rncfunction_V_pmSamplesHsEulLatency,ericsson,pmSamplesHsEulLatency,rncfunction_V,20000205,20002466,pmSamplesHsEulLatency,,msec,sum,1.0,1.0,1402.0,,RNCrncfunction_V,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketData1,ericsson,pmSentPacketData1,rncfunction,20000204,20002431,pmSentPacketData1,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketData2,ericsson,pmSentPacketData2,rncfunction,20000204,20002432,pmSentPacketData2,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketData3,ericsson,pmSentPacketData3,rncfunction,20000204,20002433,pmSentPacketData3,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketData4,ericsson,pmSentPacketData4,rncfunction,20000204,20002434,pmSentPacketData4,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketDataHs1,ericsson,pmSentPacketDataHs1,rncfunction,20000204,20002435,pmSentPacketDataHs1,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketDataHs2,ericsson,pmSentPacketDataHs2,rncfunction,20000204,20002436,pmSentPacketDataHs2,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketDataHs3,ericsson,pmSentPacketDataHs3,rncfunction,20000204,20002437,pmSentPacketDataHs3,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketDataHs4,ericsson,pmSentPacketDataHs4,rncfunction,20000204,20002438,pmSentPacketDataHs4,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketDataInclRetrans1,ericsson,pmSentPacketDataInclRetrans1,rncfunction,20000204,20002439,pmSentPacketDataInclRetrans1,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketDataInclRetrans2,ericsson,pmSentPacketDataInclRetrans2,rncfunction,20000204,20002440,pmSentPacketDataInclRetrans2,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketDataInclRetrans3,ericsson,pmSentPacketDataInclRetrans3,rncfunction,20000204,20002441,pmSentPacketDataInclRetrans3,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketDataInclRetrans4,ericsson,pmSentPacketDataInclRetrans4,rncfunction,20000204,20002442,pmSentPacketDataInclRetrans4,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
3G_rncfunction,3G_rncfunction_pmSentPacketDataInclRetransHs1,ericsson,pmSentPacketDataInclRetransHs1,rncfunction,20000204,20002443,pmSentPacketDataInclRetransHs1,,byte,sum,1.0,1.0,1402.0,,RNCrncfunction,,,,,SUM,3G,,,
